date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:31	51327/51327	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:30%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff539130(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff539130(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:33	57857/57857	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:32%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh406245(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh406245(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:34	51841/51841	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:33%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff539141(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff539141(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:35	55649/55649	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:34%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh406250(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh406250(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:36	52295/52295	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:35%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh406252(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh406252(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:37	51993/51993	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:37%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540202(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540202(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:38	51815/51815	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:37%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540227(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540227(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:39	53799/53799	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:38%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540245(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540245(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:41	51796/51796	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:40%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540254(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540254(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:42	54707/54707	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:41%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540263(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540263(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:43	53199/53199	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:43%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540266(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540266(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:44	53207/53207	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:43%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540275(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540275(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:45	52142/52142	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:44%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540290(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540290(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:46	53659/53659	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:45%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn265563(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn265563(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:47	51791/51791	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:46%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540300(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540300(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:48	53460/53460	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:47%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540304(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540304(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:50	61415/61415	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:48%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff538923(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff538923(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:51	54719/54719	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:51%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff539068(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff539068(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:52	55108/55108	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:52%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff538990(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff538990(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:53	35608/35608	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:53%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff537066(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff537066(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx)
20:33:55	39704/39704	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:54%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn265590(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn265590(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:33:56	65521/65521	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:56%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff541826(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff541826(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:33:57	62310/62310	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:57%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff541832(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff541832(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:33:58	54829/54829	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:58%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552545(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552545(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:33:59	55289/55289	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:33:59%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552554(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552554(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:01	54954/54954	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:00%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552557(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552557(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:02	60622/60622	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:01%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552561(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552561(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:03	56771/56771	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:03%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552566(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552566(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:05	60462/60462	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:04%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552568(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552568(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:06	60831/60831	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:05%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552571(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552571(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:07	60923/60923	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:06%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552574(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552574(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:08	60408/60408	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:07%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552576(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552576(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:09	59645/59645	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:09%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552582(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552582(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:10	60954/60954	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:09%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552588(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552588(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:11	55092/55092	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:11%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh406503(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh406503(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:13	55564/55564	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:11%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh406507(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh406507(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:14	56127/56127	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:12%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552592(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552592(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:15	54871/54871	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:14%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552595(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552595(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:16	61663/61663	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:15%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552600(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552600(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:17	58887/58887	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:16%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552982(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552982(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:18	58765/58765	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:17%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552986(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552986(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:19	62169/62169	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:18%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552992(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552992(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:21	57917/57917	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:20%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552995(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552995(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:22	56764/56764	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:21%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff552997(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff552997(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:23	54899/54899	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:23%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553002(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553002(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:24	58144/58144	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:23%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553003(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553003(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:25	58869/58869	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:25%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553008(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553008(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:27	57277/57277	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:26%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553011(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553011(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:28	58469/58469	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:27%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553016(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553016(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:29	54564/54564	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:28%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553023(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553023(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:30	54716/54716	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:30%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553027(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553027(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:31	54725/54725	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:30%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553032(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553032(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:33	58054/58054	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:32%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553037(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553037(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:34	54667/54667	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:33%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553040(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553040(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:35	55215/55215	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:34%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553047(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553047(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:36	64221/64221	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:36%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553049(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553049(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:37	57946/57946	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:37%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff553055(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff553055(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:38	59277/59277	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:38%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550057(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550057(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:39	56841/56841	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:39%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550059(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550059(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:41	58051/58051	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:40%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550060(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550060(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:42	58579/58579	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:40%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550063(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550063(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:43	56667/56667	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:43%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550065(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550065(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:44	57156/57156	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:44%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550066(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550066(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:45	57172/57172	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:45%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550068(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550068(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:46	57311/57311	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:46%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550070(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550070(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:48	62499/62499	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:47%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550074(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550074(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:49	62200/62200	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:49%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550077(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550077(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
20:34:50	64773/64773	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2016:34:50%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550086(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550086(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx)
